Algorithm,Scenario,Seed,TailErr,FinalErr,RegretPercent,MOE_energy,MOE_overall,MOE_instant,MOE_avail,EnergyExcessPercent,TSearchOrRecovery,SearchSteps,BudgetUtilization,EnergyOn
single_golden,static_wind,27,4.00731847106064,3.54907767521139,8.56091370918826,0.919801815494814,0.736247422548675,0.921155049337562,0,8.7190722125334,NaN,10,1,1
single_golden,static_wind,28,4.54207088681079,4.08383009096154,10.0573365081121,0.910895687782187,0.728056888560228,0.908696815563782,0,9.78205445617601,NaN,11,1,1
single_golden,static_wind,29,3.14207088681079,2.68383009096153,9.83193907482927,0.914741965358407,0.730522439018929,0.910504854465753,0,9.32044640678403,NaN,10,1,1
single_golden,static_wind,30,4.00731847106064,3.54907767521139,8.56091370918826,0.919829096516225,0.736261063059381,0.921155049337562,0,8.71584773599955,NaN,9,1,1
spsa,static_wind,11,0.427336175489016,0.307855495111596,2.065087032871,0.972244022375212,0.84762411587613,0.980007015628413,0.3375,2.85483654165132,43,100,1,1
spsa,static_wind,12,0.210630027663606,0.096894682790599,1.3225371125162,0.972745203714651,0.86803445073223,0.987206162916347,0.4275,2.801843296813,51,100,1,1
spsa,static_wind,13,0.227844645697387,0.231429873192689,1.3822939456532,0.97308707494591,0.875530771095534,0.986624112075263,0.465,2.76572628976554,51,100,1,1
spsa,static_wind,14,0.481807097147719,0.783803884038617,2.37181905709245,0.968908644132059,0.834602144703577,0.977159408791826,0.285,3.20890478748822,51,100,1,1
spsa,static_wind,15,0.187209680146851,0.56003018821144,1.29101289586149,0.970327962556804,0.846920914398652,0.987523110400832,0.3275,3.05793902558578,51,100,1,1
spsa,static_wind,16,0.705785767006136,1.0203962239852,3.06003969327235,0.973488300998406,0.869918280468624,0.970580433231403,0.46,2.7233710948969,46,100,1,1
spsa,static_wind,17,0.160267672154577,0.500401701968648,1.20958667343543,0.972419189741771,0.873707619065222,0.988326747314454,0.455,2.83630871841934,51,100,1,1
spsa,static_wind,18,0.465137938823789,0.836953025323897,2.32302879894291,0.96768812182826,0.830124592948167,0.97760177344679,0.265,3.33907975543736,51,100,1,1
spsa,static_wind,19,0.327081039847988,0.708877688145081,1.70432830027852,0.970216963567606,0.84764930813106,0.983469421157526,0.3375,3.06972950904493,51,100,1,1
spsa,static_wind,20,0.388362325914601,0.357739080116123,1.9272765839042,0.970489169817764,0.828128493016518,0.981279693692121,0.2425,3.04082014514162,43,100,1,1
spsa,static_wind,21,0.42932615705662,0.960518391162446,2.03312902744406,0.96958283998953,0.834375056661789,0.980278788890081,0.2775,3.13713885559265,51,100,1,1
spsa,static_wind,22,0.184505662766678,0.446009129237285,1.26329275034345,0.973922305223474,0.881799715202982,0.987795208637483,0.4925,2.67759498233713,51,100,1,1
