Algorithm,Scenario,Seed,TailErr,FinalErr,RegretPercent,MOE_energy,EnergyExcessPercent,TSearchOrRecovery,SearchSteps,BudgetUtilization,EnergyOn,MOENoWind
tracker,static_wind,21,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,22,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,23,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,24,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,25,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,26,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,27,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,28,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,29,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,30,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
grid,static_wind,11,0.670644901261929,1.10889024014393,2.41687819061042,0.915597715384714,9.21827164890014,198,161,1,1,NaN
grid,static_wind,12,0.420644901261929,0.858890240143926,1.29004066239446,0.920973170005247,8.58079611529865,185,161,1,1,NaN
grid,static_wind,13,0.420644901261929,0.858890240143926,1.29004066239446,0.920973170005247,8.58079611529865,185,161,1,1,NaN
grid,static_wind,14,0.420644901261929,0.858890240143926,1.29004066239446,0.920973170005247,8.58079611529865,185,161,1,1,NaN
grid,static_wind,15,0.295644901261929,0.733890240143926,0.839136565975536,0.923493093372292,8.28451313569981,181,161,1,1,NaN
grid,static_wind,16,0.670644901261929,1.10889024014393,2.41687819061042,0.915597715384714,9.21827164890014,198,161,1,1,NaN
grid,static_wind,17,0.220095015019601,0.608890240143926,0.533225357950381,0.925534061136251,8.04572646114497,176,161,1,1,NaN
grid,static_wind,18,0.545644901261929,0.983890240143926,1.83547660525445,0.9182502031784,8.90278015062056,190,161,1,1,NaN
grid,static_wind,19,0.295644901261929,0.733890240143926,0.839136565975536,0.923493093372292,8.28451313569981,181,161,1,1,NaN
